Role Id,Dealer Name,Contact Person,Email,Contact Number,Alternate Contact Number,Address,Alternate Address,State,City,Pincode,Latitude,Longitude,Distributor,Dealer Type,Party Type
4,SRI SUBRAMANYESWARA ELECTRONICS,,srisubramanyesw@gmail.com,,,6-2-42 OPP PRATHAP TALKIES TB ROAD,,Andhra Pradesh,ALLAGADDA,518543,,,SAI TEJA INDO PLAST/ MADHU AGENCIES,,normal
4,SRI SUCHITRA ELECTRONICS,,srisuchitraelec@gmail.com,9912868229,,K N ROAD,,Andhra Pradesh,TADEPALLIGUDEM,,,,DWARAKA ENTERPRISES,,normal
4,SRI SUMANA ELECTRONICS,,srisumanaelectr@gmail.com,9866414600,,LAKSHMI BAZAR MAIN ROAD,,Andhra Pradesh,RAYADURGAM,,,,SAI TEJA INDO PLAST,,normal
4,SRI SURYA PRASAD ELECTRONICS & HOME NEEDS,MALLIKARJUNA PRASAD,srisuryaprasade@gmail.com,9866032532,,COLLEGE ROAD,,Andhra Pradesh,MALIKIPURAM,,,,SAI TEJA INDO PLAST,,normal
4,SRI SURYA SONOVISION FURNITURE &ELECTRONICS,,srisuryasonovis@gmail.com,9951783122,,,,Andhra Pradesh,TIRUVURU,,,,SAI TEJA INDO PLAST,,normal
4,SRI V R ELECTRONICS,,srivrelectronic@gmail.com,9848023514,,D.NO 4-1 MAIN ROAD,,Andhra Pradesh,DRAKSHARAMAM,533262,,,SAI TEJA INDO PLAST,,normal
4,SRI VASTA ELECTRONICS,,srivastaelectro@gmail.com,9866436738,,TVR ROAD,,Andhra Pradesh,NUZIVEEDU,,,,SAI TEJA INDO PLAST,,normal
4,SRI VENKATESWARA ELE,,srivenkateswara@gmail.com,9985467202,,ZAD ROAD,,Andhra Pradesh,MADHIRA,,,,SAI TEJA INDO PLAST,,normal
4,SRI VENKATESWARA ELECTRICALS & GENARALS STORES,CHITTHARANJANKUMAR CHARUGUNDLA,srivenkateswara@gmail.com,,,MAIN ROAD,,Andhra Pradesh,GAMPALAGUDEM,,,,SAI TEJA INDO PLAST,,normal
4,SRI VENKATESWARA HOME NEEDS,,srivenkateswara@gmail.com,9618423122,,,,Andhra Pradesh,YELESWARAM,,,,SAI TEJA INDO PLAST,,normal
4,SRI VENKATESWARA HOMENEEDS,APPARAO,srivenkateswara@gmail.com,,,NEAR GURAJADA CONVIMENT,,Andhra Pradesh,GANAPAVARAM,,,,DWARAKA ENTERPRISES,,cooler
4,SRI VENUGOPAL ELECTRONICS,,srivenugopalele@gmail.com,,,"GVT HOSPITAL,8-53",GANDHI BOMMA CENTER,Andhra Pradesh,PENTAPADU,,,,DWARAKA ENTERPRISES,,normal
4,SRI VIGNESWARA HOME NEEDS AND GENERAL STORES,,srivigneswaraho@gmail.com,9440949853,,MAIN ROAD,,Andhra Pradesh,DRAKSHARAMAM,533262,,,SAI TEJA INDO PLAST,,normal
4,SRI VIJAYA LAKSHMI ELECTRONICS,VINOD,srivijayalakshm@gmail.com,9493961739,,"RAMATAKIES LANE , 2 nd SHOP ,",,Andhra Pradesh,MACHERLA,,,,SAI TEJA INDO PLAST,,normal
4,SRI VIJAYA LAKSHMI ENTER PRISES,SATYANARAYANA,srivijayalakshm@gmail.com,08812-230908,,,,Andhra Pradesh,YELESWARAM,,,,SAI TEJA INDO PLAST,,normal
4,SRI VIJAYA SAI AGENCIES,,srivijayasaiage@gmail.com,9247229773,,NEAR MUNICIPAL OFFICE CANAL ROAD,,Andhra Pradesh,ELURU,,,,DWARAKA ENTERPRISES,,normal
4,SRI VISHNU ENTERPRISES & HOME NEEDS,KIRAN,srivishnuenterp@gmail.com,9848025644,,"rajeev chock, near maseed",,Andhra Pradesh,JAGGAYYAPETA,,,,SAI TEJA INDO PLAST,,normal
4,SRIKANTHS DIGI SHOPPE,,srikanthsdigish@gmail.com,9866623885,,"D NO 1-16-2306,NEW BRIDGE ROAD",NEAR INDIANE GAS CO,Andhra Pradesh,TADEPALLIGUDEM,534101,,,DWARAKA ENTERPRISES,,normal
4,SRILALITHA ENTERPRISES,,srilalithaenter@gmail.com,,,GANDI CENTER,,Andhra Pradesh,CHAGALAMARRI,518553,,,SAI TEJA INDO PLAST/ MADHU AGENCIES,,normal
4,SRINIVAS MADHIRA,C/O SRI VENKATESWARA ELE,srinivasmadhira@gmail.com,9494156056,,,,Telangana,MADHIRA,,,,SAI TEJA INDO PLAST,,normal
4,SRINIVASA DIGITAL SHOPPY,,srinivasadigita@gmail.com,9885441319,,OPP ADITYA JUNIOR COLLEAGE,"COLLEAGE ROAD,",Andhra Pradesh,AMALAPURAM,,,,SAI TEJA INDO PLAST,,normal
4,SRINIVASA ELE  GUDIWADA,,srinivasaelegud@gmail.com,,,ELURU ROAD,,Andhra Pradesh,GUDIWADA,,,,SAI TEJA INDO PLAST,,normal
4,SRINIVASA ELECTRONICS & ELECTRICALS,,srinivasaelectr@gmail.com,9848819429,,,,Andhra Pradesh,PEDANA,,,,SAI TEJA INDO PLAST,,normal
4,SRINIVASA ELECTRONICS & MOBILES,SRINIVASA RAO,srinivasaelectr@gmail.com,9441997625,,OLD BUS STAND,POLICE COMPLEX / SHOP NO:2,Andhra Pradesh,NANDIGAMA,,,,SAI TEJA INDO PLAST,,normal
4,SRINIVASA SELECTIONS,,srinivasaselect@gmail.com,8500793413,,,,Andhra Pradesh,CHIRALA,,,,SAI TEJA INDO PLAST,,normal
4,SRINIVASA TRADING CO,REDDY GARU,srinivasatradin@gmail.com,8500793413,,,,Andhra Pradesh,YELESWARAM,,,,SAI TEJA INDO PLAST,,normal
4,SRINIVASA TRADING CO COOLERS,REDDY GARU,srinivasatradin@gmail.com,9885630530,,,,Andhra Pradesh,YELESWARAM,,,,SAI TEJA INDO PLAST,,normal
4,SRM ELECTRONICS NANDYAL,,srmelectronicsn@gmail.com,08497-220775,,25/624 NAIDU COMPLEX SRINIVASANAGAR,,Pondicherry,NANDYALA1,,,,SAI TEJA INDO PLAST/ MADHU AGENCIES,,normal
4,SS HOME NEEDS,,sshomeneeds@gmail.com,9885521001,,# 8/255 NEAR OLD BUS STAND ANANTHAPUR ROAD,,Andhra Pradesh,KALYANADURGAM,515761,,,SAI TEJA INDO PLAST,,normal
4,STAR ELECTRONICS,,starelectronics@gmail.com,9949735235,,,,Andhra Pradesh,VIJAYAWADA,,,,SAI TEJA INDO PLAST,,normal
4,STAR VISION TV SHOP,,starvisiontvsho@gmail.com,,,NEAR:INDIAN BANK ROAD,NEW BUS STAND / SWAMIJI COMPLEX,Andhra Pradesh,BHIMAVARAM,,,,DWARAKA ENTERPRISES,,cooler
4,SUDHEER ELECTRONICS,,sudheerelectron@gmail.com,9440566793,,"15-269,NUZVID ROAD,",,Andhra Pradesh,MYLAVARAM,,,,SAI TEJA INDO PLAST,,normal
4,SUMA ENTERPRISES,,sumaenterprises@gmail.com,,,,,Andhra Pradesh,RAYADURGAM,,,,SAI TEJA INDO PLAST,,normal
4,SURYA ELECTRONICS JANGAREDDYGUDEM,,suryaelectronic@gmail.com,,,,,Andhra Pradesh,JANGAREDDYGUDEM,,,,DWARAKA ENTERPRISES,,normal
4,SURYA ENTERPRISES,,suryaenterprise@gmail.com,9396434770,,,,Telangana,NUZIVEEDU,,,,SAI TEJA INDO PLAST,,normal
4,SURYA TEJA SHOPPING MALL,,suryatejashoppi@gmail.com,9666912523,,,,Telangana,MATERU W G,,,,DWARAKA ENTERPRISES,,normal
4,SWAMY AYYAPPA IRON SAFE & CO,,swamyayyappairo@gmail.com,,,,,Andhra Pradesh,KAIKALURU,,,,SAI TEJA INDO PLAST,,normal
4,SWAMY ENTER PRISES,,swamyenterprise@gmail.com,,,SATTUPALLI ROAD.VSSANNAPETA,,Andhra Pradesh,VISSANNAPETA,,,,SAI TEJA INDO PLAST,,normal
4,SYED RAZAK,,syedrazak@gmail.com,9133877777,,MAIN ROAD,,Andhra Pradesh,CHINTALAPUDI,,,,SAI TEJA INDO PLAST,,normal
4,TEJA MOBILE WORLD,,tejamobileworld@gmail.com,9248076438,,D.NO:8-87/1,Beside DBR Cloth Show Room,Andhra Pradesh,VUYYURU,,,,SAI TEJA INDO PLAST,,normal
4,TRILOK ELECTRONICS,KRISHANA J,trilokelectroni@gmail.com,9849048840,,ALLURI SEETHA RAMARAJU JUNCTION,DEVI CHOWK,Andhra Pradesh,RAJAMUNDRY,,,,SAI TEJA INDO PLAST,,cooler
4,UMA TRADERS,,umatraders@gmail.com,,,SKD ROAD,,Andhra Pradesh,PENUKONDA,221473,,,SAI TEJA INDO PLAST,,normal
4,VALI ENTERPRISES,,valienterprises@gmail.com,,,D.NO 2-4-44,,Andhra Pradesh,YELESWARAM,,,,SAI TEJA INDO PLAST,,normal
4,VALI ENTERPRISES KANIGIRI,,valienterprises@gmail.com,,,MAIN ROAD,,Andhra Pradesh,KANIGIRI,,,,SAI TEJA INDO PLAST,,cooler
4,VAMSEE ENTER PRISES,,vamseeenterpris@gmail.com,,,,,Andhra Pradesh,NANDIGAMA,,,,SAI TEJA INDO PLAST,,normal
4,VANDANA HOME APPLIENCESS & FURNITURES,,vandanahomeappl@gmail.com,9848476713,,"8-74A,","MSR ROAD,",Andhra Pradesh,KANIGIRI,,,,SAI TEJA INDO PLAST,,normal
4,VASAVI AGENCIES,SURENDRA,vasaviagencies@gmail.com,9849846822,,PUVVADA VARI STREET,KOTHAPETA,Andhra Pradesh,GUNTUR,,,,SAI TEJA INDO PLAST,,normal
4,VASAVI AGENCIES COOLERS,,vasaviagenciesc@gmail.com,9885369955,,SHOP NO 4 MUNICIPAL SHOPPING COMPLEX,OLD BUS STAND,Andhra Pradesh,DHARMAVARAM,515671,,,SAI TEJA INDO PLAST,,normal
4,VASAVI TIME VISION,,vasavitimevisio@gmail.com,9885369955,,RAJU ROAD,,Andhra Pradesh,ANANTHAPUR 1,,,,SRI HANUMAN ENTERPRISES,,normal
4,VASAVI TIME VISION COOLERS,,vasavitimevisio@gmail.com,,,RAJU ROAD,,Andhra Pradesh,ANANTHAPUR 1,,,,SRI HANUMAN ENTERPRISES,,normal
4,VASUDHA HOME APPLEINCESS,,vasudhahomeappl@gmail.com,8247716283,,"8/148,MAIN ROAD,OPP POLICE STATION",,Andhra Pradesh,KOYALAGUDEM,,,,SAI TEJA INDO PLAST,,normal
4,VEENA ELECTRONICS,NAGARAJU,veenaelectronic@gmail.com,9440894971,,BATCHU COMPLEX NEAR MUKOTESWARA SWAMY TEMPLE,,Andhra Pradesh,DHONE,518222,,,SAI TEJA INDO PLAST/ MADHU AGENCIES,,normal
4,VEERA BHASKHARA ENTERPRISES,,veerabhaskharae@gmail.com,8801801801,,INDIAN BANK ROAD,,Telangana,BHIMAVARAM,,,,DWARAKA ENTERPRISES,,normal
4,VENKAT ENTERPRISES,,venkatenterpris@gmail.com,,,MAIN ROAD NARASAPUR,,Andhra Pradesh,PENTAPADU,,,,DWARAKA ENTERPRISES,,normal
4,VENKATARAJU ENTERPRISES,,venkatarajuente@gmail.com,8019252464,,,,Andhra Pradesh,NAGAYALANKA,,,,SAI TEJA INDO PLAST,,normal
4,VENKATESWARA TV AND RADIO ENTERPRISES,RAMAKRISHNA,venkateswaratva@gmail.com,9949929326,,H.O DURBAR ROAD,,Andhra Pradesh,CHIRALA,,,,SAI TEJA INDO PLAST,,normal
4,VENKATESWARLU BONTHALA,,venkateswarlubo@gmail.com,9440231254,,MAIN ROAD,,Andhra Pradesh,PAMURU,,,,SAI TEJA INDO PLAST,,normal
4,VIGNESWARA ELECTRONICS & HOME NEEDS,CHANTI,vigneswaraelect@gmail.com,9346910194,,OPP:CAR STAND,,Andhra Pradesh,AVANIGADDA,,,,SAI TEJA INDO PLAST,,normal
4,VIJAY TV HOME,SIVA MAINIKYA RAO.B,vijaytvhome@gmail.com,,,"NEAR CLOCK TOWER,G.B.C ROAD,BAPATLA PIN NO:522101",,Andhra Pradesh,BAPATLA,,,,SAI TEJA INDO PLAST,,normal
4,VIJAYA ENTERPRISES,,vijayaenterpris@gmail.com,,,,,Andhra Pradesh,VISSANNAPETA,,,,SAI TEJA INDO PLAST,,normal
4,VIJAYA ENTERPRISES JGPT,,vijayaenterpris@gmail.com,9704872226,,,,Andhra Pradesh,JAGGAMPETA,,,,SAI TEJA INDO PLAST,,normal
4,VIJAYA LAKSHMI ENTER PRISES,,vijayalakshmien@gmail.com,9912362320,,GUDIWADA ROAD,GAFHAAR CENTRE,Andhra Pradesh,PAMMARU,,,,SAI TEJA INDO PLAST,,normal
4,VIJAYA MANIKANTA FURNITURES,K NARASIMHARAO,vijayamanikanta@gmail.com,9849877828,,CHANDARLAPADU ROAD,NEAR KRISHNA ELE,Andhra Pradesh,NANDIGAMA,,,,SAI TEJA INDO PLAST,,normal
4,VIJAYA SAI TV & FURNITURE SHOWROOM,,vijayasaitv&fur@gmail.com,9381940949,,MAIN ROAD,,Andhra Pradesh,MALIKIPURAM,,,,SAI TEJA INDO PLAST,,normal
4,VIJAYALAKSHMI ELECTRONICS,SEKHAR,vijayalakshmiel@gmail.com,9849627791,,CHOWTRA CENTER,,Andhra Pradesh,CHILAKALURIPETA,,,,SAI TEJA INDO PLAST,,normal
4,VIJAYALAKSHMI ELECTRONICS & HOME APPLIENCES,MADHU,vijayalakshmiel@gmail.com,,,CHOWTRA CENTRE,,Telangana,CHILAKALURIPETA,,,,SAI TEJA INDO PLAST,,normal
4,VIJAYALAKSHMI ENTERPRISES,,vijayalakshmien@gmail.com,8019737999,,"7-12/4,ELLURU ROAD",,Andhra Pradesh,GANAPAVARAM,,,,DWARAKA ENTERPRISES,,normal
4,VIJETHA ELECTRONICS (NRT),,vijethaelectron@gmail.com,,,,,Andhra Pradesh,NARASARAOPETA,,,,SAI TEJA INDO PLAST,,normal
4,VIJETHA ENTERPRISES,,vijethaenterpri@gmail.com,9949379282,,,,Andhra Pradesh,JAGGAYYAPETA,,,,SAI TEJA INDO PLAST,,normal
4,VISWESWARA AGENCIES,SATTIBABAU,visweswaraagenc@gmail.com,9912206808,,SKBR COLLEGE ROAD,,Andhra Pradesh,AMALAPURAM,,,,SAI TEJA INDO PLAST,,normal
4,VYJAYANTHI ENTERPRISES,,vyjayanthienter@gmail.com,,,NEAR MASID OPPOSIT,,Andhra Pradesh,DAMMAPETA,,,,SAI TEJA INDO PLAST,,normal
4,VYSHNAVI ELECTRONICS,,vyshnavielectro@gmail.com,9866204153,,,,Andhra Pradesh,KANCHIKACHARLA,,,,SAI TEJA INDO PLAST,,normal
4,WORLD FURNITURE & ELECTRONICS,KISHORE BABU,worldfurniture&@gmail.com,,,BESIDE:CHANDAMAMA RESTARENT,,Andhra Pradesh,VINUKONDA,,,,SAI TEJA INDO PLAST,,normal
4,YES MOBILES,,yesmobiles@gmail.com,"08642-235221,235222",,"RAJA GARI CENTRE,BESIDE KRISHNA KISHORE THEATRE",,Andhra Pradesh,MACHILIPATNAM,,,,SAI TEJA INDO PLAST,,normal
4,BAJAJ AGENCIES,,bajajagencies@gmail.com,"98,492,099,949,885,100,000",,BESIDE HOTEL VAMSHEE INTERATIONAL  HYDERABAD ROAD,PHULOG,Andhra Pradesh,NIZAMABAD,503001,,,SAI TEJA INDO PLAST,,normal
4,BALAJI RADIO HOUSE,,balajiradiohous@gmail.com,,,H.NO 1-11-100 STATION ROAD,,Andhra Pradesh,NIZAMABAD,503111,,,SAI TEJA INDO PLAST,,normal
4,CHENNAI STEEL AND HOME APPLIANCIES,,chennaisteeland@gmail.com,6300154663,,"BESIDE BATA 4-2-6,7 RP ROAD",,Karnataka,HYDERABAD,,,,SAI TEJA INDO PLAST,,normal
4,KHATER ELECTRONICS,,khaterelectroni@gmail.com,,,KHATER HOUSE 7-2-662 RASTRAPATI ROAD,,Andhra Pradesh,SECUNDERABAD,500003,,,SAI TEJA INDO PLAST,,normal
4,NAGA SAI HOME APPLIANCE,,nagasaihomeappl@gmail.com,"9951801977,040-66621609",,,,Andhra Pradesh,SECUNDERABAD,,,,SAI TEJA INDO PLAST,,normal
4,PINKY ELECTRONICS,pe.saleem@gmail.com,pinkyelectronic@gmail.com,,,5-1-716 BANK STREET KOTI,,Telangana,HYDERABAD,500095,,,SAI TEJA INDO PLAST,,normal
4,PRIME ENTERPRZS,prime.enterprzs@gmail.com,primeenterprzs@gmail.com,9347301503 9849983103,,5-83 ERRAKUNTA BARKAS,,Andhra Pradesh,HYDERABAD,,,,SAI TEJA INDO PLAST,,normal
4,REDDYS REFRIGERATION & ENTERPRISES,,reddysrefrigera@gmail.com,9177635263,,H NO 9-1-125 BAZAR UMA BHAVAN TO GANDHI ROAD,OPP RUCHIS,Telangana,SIDDIPET,502103,,,SAI TEJA INDO PLAST,,normal
4,SONY ELECTRONICS,,sonyelectronics@gmail.com,9246765111,,"OPP SBI, MAIN ROAD",,Andhra Pradesh,KARIMNAGAR,502278,,,SAI TEJA INDO PLAST,,normal
4,SRI SATGURU ELECTRONICS,,srisatguruelect@gmail.com,9966590000,,"D.NO 3/4/120PAIGAH COLONY,SP ROAD",,Andhra Pradesh,SECUNDERABAD,500003,,,SAI TEJA INDO PLAST,,normal
4,SUKHANI ENTERPRISES,,sukhanienterpri@gmail.com,08467 225838,,"Plot ni-13,Survey no 201/02 malani housing colony","chinnathikata,New bowenapally",Andhra Pradesh,SECUNDERABAD,,,,SAI TEJA INDO PLAST,,normal
4,SUREN ELECTRONICS AND HOME NEEDS,,surenelectronic@gmail.com,8639533692,,OPP RTC BUS DEPOT,,Andhra Pradesh,NIZAMABAD,503185,,,SAI TEJA INDO PLAST,,normal
4,VIMAL HOME APPLIANCES,,vimalhomeapplia@gmail.com,9849114161,,S NO 268 LAL BAZAR,,Andhra Pradesh,SECUNDERABAD,500015,,,SAI TEJA INDO PLAST,,normal
4,YASHASWI ENTERPRISES,,yashaswienterpr@gmail.com,,,SAMSUNG PLAZA PP JUDGE BUILDING H.NO 1-5-203/2/4,GROUND FLOOR  2ND AND 3RD FLOOR KARIMNAGAR ROAD,Andhra Pradesh,KARIMNAGAR,505327,,,SAI TEJA INDO PLAST,,normal
